atelier	ห้องปฏิบัติงานศิลปะ	๑๑ มี.ค. ๒๕๔๕
atelier libre	ห้องปฏิบัติงานศิลปะเสรี	๑๑ มี.ค. ๒๕๔๕
atlantes	แอตแลนทีส	๑๑ มี.ค. ๒๕๔๕
atmospheric perspective	ทัศนมิติเชิงบรรยากาศ	๑๑ มี.ค. ๒๕๔๕
atrium	ลานกลางอาคาร	๑๑ มี.ค. ๒๕๔๕
attribute	คุณลักษณะ	๑๑ มี.ค. ๒๕๔๕
au premier coup; alla prima; direct painting	การระบายสีโดยตรง	๑๑ มี.ค. ๒๕๔๕
attribution	สิ่งบ่งชี้	๑๑ มี.ค. ๒๕๔๕
ภูมิศิลป์	earth art	๑๑ มี.ค. ๒๕๔๕
ภูมิลักษณ์, ลักษณะภูมิประเทศ	topography	๑๑ มี.ค. ๒๕๔๕
ภูมิทัศน์	landscape	๑๑ มี.ค. ๒๕๔๕
aureole	รัศมี	๑๑ มี.ค. ๒๕๔๕
Australian Aboriginal art	ศิลปะชนดั้งเดิมออสเตรเลีย	๑๑ มี.ค. ๒๕๔๕
auricular style	กระบวนแบบใบหู	๑๑ มี.ค. ๒๕๔๕
autodestructive art	ศิลปะสลายตัว	๑๑ มี.ค. ๒๕๔๕
autograph	อัตเลขน์	๑๑ มี.ค. ๒๕๔๕
automatism	ภาวะอัตโนมัติ	๑๑ มี.ค. ๒๕๔๕
รูปเว้า	cavo-rilievo; hollow relief; incised relief; intaglio rilevato	๑๑ มี.ค. ๒๕๔๕
รูปเว้า	hollow relief; cavo-rilievo; incised relief; intaglio rilevato	๑๑ มี.ค. ๒๕๔๕
รูปเห็นรอบตัว	free-standing	๑๑ มี.ค. ๒๕๔๕
รูปโกลน	abbozzo	๑๑ มี.ค. ๒๕๔๕
รูปเคารพ	icon	๑๑ มี.ค. ๒๕๔๕
รูปแบบ	form	๑๑ มี.ค. ๒๕๔๕
รูปลำตัว	torso	๑๑ มี.ค. ๒๕๔๕
รูปคนตามหลักวิชา	academy figure	๑๑ มี.ค. ๒๕๔๕
รูปตริภังค์	contrapposto; contraposto	๑๑ มี.ค. ๒๕๔๕
รูปคนเหมือน	portrait	๑๑ มี.ค. ๒๕๔๕
รูปตั้ง	elevation	๑๑ มี.ค. ๒๕๔๕
รูปตัด	section	๑๑ มี.ค. ๒๕๔๕
รูปตัดตามยาว	longitudinal section	๑๑ มี.ค. ๒๕๔๕
รูปตัดตามขวาง	cross section	๑๑ มี.ค. ๒๕๔๕
รูปตามอำเภอใจ	capriccio	๑๑ มี.ค. ๒๕๔๕
รูปถ่ายแบบ	copy	๑๑ มี.ค. ๒๕๔๕
รูปนูนปานกลาง	demi relief; mezzo-rilievo; middle relief	๑๑ มี.ค. ๒๕๔๕
รูปปีเอตา	"<font class=""europe"">pietà</font>"	๑๑ มี.ค. ๒๕๔๕
รูปนูน	relief	๑๑ มี.ค. ๒๕๔๕
รูปนูนสีต่างพื้น	cameo	๑๑ มี.ค. ๒๕๔๕
รูปนูนสูง	alto-rilievo; deep-relief; high relief	๑๑ มี.ค. ๒๕๔๕
