ระนาบชั้นหิน	bedding plane	๑๔ ม.ค. ๒๕๔๖
ระบบรอยเลื่อน	fault system	๑๔ ม.ค. ๒๕๔๖
ระบบสามแกนเท่า	isometric system	๑๔ ม.ค. ๒๕๔๖
ระบบลูกบาศก์	cubic system	๑๔ ม.ค. ๒๕๔๖
ระบบการระบายน้ำ	drainage system	๑๔ ม.ค. ๒๕๔๖
ระบบทวิภาค	binary system	๑๔ ม.ค. ๒๕๔๖
ระบบผลึก	crystal system	๑๔ ม.ค. ๒๕๔๖
ระบบปิด	close system	๑๔ ม.ค. ๒๕๔๖
เหย้า	host	๑๔ ม.ค. ๒๕๔๖
เหมืองใต้ดินแบบผนังยาว	longwall	๑๔ ม.ค. ๒๕๔๖
เหมืองเปิด	openpit mine; strip mine	๑๔ ม.ค. ๒๕๔๖
ร่วมแนว, ร่วมระดับ	accordant	๑๔ ม.ค. ๒๕๔๖
ร่วมแบบ	cotype	๑๔ ม.ค. ๒๕๔๖
ร่วมระดับ, ร่วมแนว	accordant	๑๔ ม.ค. ๒๕๔๖
เห็ดรา	fungus	๑๔ ม.ค. ๒๕๔๖
เหวหินปูน	valley sink	๑๔ ม.ค. ๒๕๔๖
เหวน้ำแข็ง	crevasse	๑๔ ม.ค. ๒๕๔๖
เหวน้ำแข็งตามขวาง	transverse crevasse	๑๔ ม.ค. ๒๕๔๖
ม้วนเหลื่อม	involute	๑๔ ม.ค. ๒๕๔๖
ม้วนขด	advolute	๑๔ ม.ค. ๒๕๔๖
ม้วนซ้อนทับ	convolute	๑๔ ม.ค. ๒๕๔๖
เศษหิน	clast	๑๔ ม.ค. ๒๕๔๖
-เศษหิน; หินเนื้อประสม	clastic	๑๔ ม.ค. ๒๕๔๖
เศษหิน	rock waste	๑๔ ม.ค. ๒๕๔๖
เศษหินเชิงเขา	colluvium	๑๔ ม.ค. ๒๕๔๖
เศษหินทรายดิน	detritus	๑๔ ม.ค. ๒๕๔๖
แห่งทวีป	continental	๑๔ ม.ค. ๒๕๔๖
เส้นยอด	crest line	๑๔ ม.ค. ๒๕๔๖
เส้นโค้งสัดส่วนพื้นที่โลก	hypsographic curve; hypsometric curve	๑๔ ม.ค. ๒๕๔๖
เส้นเขตชั้นหินแบบฉบับ	boundary-stratotype	๑๔ ม.ค. ๒๕๔๖
เส้นโครงแผนที่แบบอัลเบอร์	Alber's projection	๑๔ ม.ค. ๒๕๔๖
เส้นศูนย์กลาง	centre line	๑๔ ม.ค. ๒๕๔๖
เส้นคาร์บอนเท่า	isocarb	๑๔ ม.ค. ๒๕๔๖
เส้นชั้น	contour; contour line	๑๔ ม.ค. ๒๕๔๖
เส้นชั้นแอ่ง	depression contour	๑๔ ม.ค. ๒๕๔๖
เส้นชั้นรอง	intermediate contour	๑๔ ม.ค. ๒๕๔๖
เส้นชั้นแทรก	auxiliary contour; supplementary contous	๑๔ ม.ค. ๒๕๔๖
เส้นชั้นหลัก	index contour	๑๔ ม.ค. ๒๕๔๖
เส้นชั้นความลึกน้ำ	bathymetric contour	๑๔ ม.ค. ๒๕๔๖
